Brand,Make_Model,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
BMW,BMW X5 (M Sport),02/08/2024,"€30,325.00",2015,"88,120",SUV,Automatic,Petrol,Grey BMW X54.4 50i V8 M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Waterford
BMW,BMW 3 Series (318d),02/08/2024,"€6,861.00",2013,"111,153",Saloon,Manual,Diesel,Black BMW 3 Series2.0 318d SE Saloon 4dr Diesel Manual Euro 5 (s/s) (143 ps)4 previous owners,Dublin
BMW,BMW 1 Series (Sport Plus Edition),02/08/2024,"€4,916.00",2012,"130,375 miles",Coupe,Manual,Diesel,Black BMW 1 Series2.0 118d Sport Plus Edition Euro 5 (s/s) 2dr4 previous owners,Cork
BMW,BMW X5 (40d),2024-08-02,"€66,302.00",2021,"5,657",SUV,Automatic,Diesel Hybrid,Silver BMW X5 SeriesX5 xDrive40d M Sport 3.0 5dr1 previous owner,Dublin
BMW,BMW 4 Series (428i),04/08/2024,"€11,199.00",2013,"42,799",Coupe,Automatic,Petrol,Red BMW 4 SERIES2.0 428I M SPORT 2d 242 BHP FINANCE AVAILABLE - FRESH STOCK4 previous owners,Louth
BMW,BMW 2 Series (M Sport),06/08/2024,"€11,783.00",2015,"60,243 miles",Coupe,Manual,Diesel,Blue BMW 2 Series2.0 218d M Sport Euro 6 (s/s) 2dr1 previous owner,Dublin
BMW,BMW 4 Series (MHT),06/08/2024,"€45,927.00",2021,"1,635",Coupe,Automatic,Petrol Hybrid,Blue BMW 4 SeriesM440i xDrive Coupe 3.0 2dr1 previous owner,Kerry
BMW,BMW X6 (M Sport),07/08/2024,"€23,301.00",2015,"90,233 miles",SUV,Automatic,Diesel,Black BMW X63.0 30d M Sport Auto xDrive Euro 6 (s/s) 5dr3 previous owners,Dublin
BMW,BMW 3 Series Gran Turismo (320d),08/08/2024,"€8,459.00",2013,"98,222",Hatchback,Manual,Diesel,Black BMW 3 Series Gran Turismo2.0 320d M Sport GT Euro 6 (s/s) 5dr5 previous owners,Meath
BMW,BMW 3 Series (EfficientDynamics),09/08/2024,"€8,364.00",2014,"111,593",Saloon,Automatic,Diesel,Red BMW 3 Series2.0 320d ED EfficientDynamics Auto Euro 5 (s/s) 4dr3 previous owners,Cork
BMW,BMW 4 Series (MHT),11/08/2024,"€47,795.00",2021,"3,884",Coupe,Automatic,Petrol Hybrid,Grey BMW 4 SeriesM440i xDrive Coupe 3.0 2dr1 previous owner,Limerick
BMW,BMW 7 Series (760Li V12),12/08/2024,"€25,447.00",2014,28916,Saloon,Automatic,Petrol,Red BMW 7 Series6.0 760Li V12 SE (s/s) 4dr2 previous owners,Waterford
BMW,BMW 1 Series (118i),2024-08-12,"€17,492.00",2017,"48,212",Hatchback,Automatic,Petrol,Blue BMW 1 Series1.5 118i M Sport Shadow Edition Auto Euro 6 (s/s) 5dr2 previous owners,Westmeath
BMW,BMW 5 Series (MHT),12/08/2024,"€41,738.00",2021,"8,537 miles",Saloon,Automatic,Diesel Hybrid,Red BMW 5 Series520d M Sport Saloon 2.0 4dr1 previous owner,Dublin
BMW,BMW 4 Series (420d),13/08/2024,"€18,711.00",2017,"43,952",Coupe,Automatic,Diesel,Grey BMW 4 Series2.0 420d M Sport Auto Euro 6 (s/s) 2dr,Offaly
BMW,BMW 5 Series (535d),13/08/2024,"€11,734.00",2011,98865,Saloon,Automatic,Diesel,Blue BMW 5 Series3.0 535d M Sport Steptronic Euro 5 4dr3 previous owners,Dublin
BMW,BMW X3 (20d),2024-08-13,"€27,292.00",2018,"32,017 miles",SUV,Automatic,Diesel,Black BMW X32.0 XDRIVE20D SE 5d 188 BHP,Roscommon
BMW,BMW 1 Series (SE),2024-08-14,"€10,159.00",2013,"56,282",Hatchback,Automatic,Petrol,Navy BMW 1 Series1.6 116i SE Auto Euro 6 (s/s) 5dr,Wexford
BMW,BMW X1 (M Sport),2024-08-14,"€8,449.00",2011,"106,577",SUV,Automatic,Diesel,Blue BMW X12.0 23d M Sport SUV 5dr Diesel Steptronic xDrive Euro 5 (204 ps)2 previous owners,Galway
BMW,BMW M4 (BiTurbo),15/08/2024,"€86,521.00",2022,"3,957",Convertible,Automatic,Petrol,BMW M4 SeriesM4 Competition M xDrive Convertible 3.0 2dr1 previous owner,Cavan
BMW,BMW X1 (xLine),2024-08-18,"€19,607.00",2019,"64,435",SUV,Automatic,Petrol,Blue BMW X12L xLine 20i 5dr,Waterford
BMW,BMW X3 (35d),18/08/2024,"€20,901.00",2016,"64,187",SUV,Automatic,Diesel,Red BMW X33.0 xDrive35d M Sport 5dr,Kerry
BMW,BMW 5 Series (520d),20/08/2024,"€14,130.00",2015,"85,109",Estate,Automatic,Diesel,Navy BMW 5 SERIES2.0 520D M SPORT TOURING 5d 188 BHP,Cork
BMW,BMW X1 (18i),21/08/2024,"€30,474.00",2021,"7,612",SUV,Manual,Petrol,Red BMW X1sDrive 18i [136] M Sport 5dr 1.5,Kerry
BMW,BMW 6 Series (M Sport),21/08/2024,"€22,145.00",2015,"44,013",Convertible,Automatic,Diesel,Silver BMW 6 Series3.0 640d M Sport Auto Euro 6 (s/s) 2dr3 previous owners,Waterford
BMW,BMW 8 Series Gran Coupe (840i),23/08/2024,"€ 43,759",2020,"29,376 miles",Saloon,Automatic,Petrol,BMW 8 Series840i Gran Coupe 3.0 4dr1 previous owner,Galway
BMW,BMW X3 (Pro Edition),25/08/2024,"€62,440.00",2022,"5,185",SUV,Automatic,Diesel Hybrid,Navy BMW X3 SeriesX3 M40d M Pro Edition 3.0 5dr1 previous owner,Dublin
BMW,BMW 4 Series Gran Coupe (435d),27/08/2024,"€25,472.00",2015,"40,437",Hatchback,Automatic,Diesel,Red BMW 4 Series Gran Coupe3.0 435d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Mayo
BMW,BMW 3 Series (330i),29/08/2024,"€32,196.00",2020,"17,281",Saloon,Automatic,Petrol,Grey BMW 3 Series330i M Sport Saloon 2.0 4dr3 previous owners,Westmeath
BMW,BMW 3 Series (325i),29/08/2024,"€5,350.00",2009,"114,847",Coupe,Automatic,Petrol,Red BMW 3 Series3.0 325i SE Steptronic Euro 4 2dr6 previous owners,Monaghan
BMW,BMW 3 Series (M340i),2024-08-30,"€47,322.00",2021,"10,248 miles",Saloon,Automatic,Petrol Hybrid,Silver BMW 3 Series3.0 M340i MHT Auto xDrive Euro 6 (s/s) 4dr1 previous owner,Kilkenny
BMW,BMW 3 Series (M Sport Pro Edition),30/08/2024,"€37,924.00",2020,"29,293 miles",Saloon,Automatic,Diesel,BMW 3 Series330d M Sport Pro Edition Saloon 3.0 4dr2 previous owners,Dublin
BMW,BMW 1 Series (M135i),30/08/2024,"€22,880.00",2013,"7,488",Hatchback,Automatic,Petrol,BMW 1 SERIESM135i M Performance 3dr Step Auto 3.0,Clare
BMW,BMW X1 (M Sport),02/09/2024,"€15,247.00",2017,"24,148",SUV,Automatic,Diesel,Blue BMW X12.0 18d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Dublin
BMW,BMW X5 (45e),02/09/2024,"€66,893.00",2020,"8,050",SUV,Automatic,Petrol Plug-In Hybrid,Red BMW X5 SeriesX5 xDrive45e M Sport 3.0 5dr1 previous owner,Clare
BMW,BMW 1 Series (Sport),03/09/2024,"€5,100.00",2010,77740,Convertible,Automatic,Petrol,Red BMW 1 Series2.0 118i Sport Convertible 2dr Petrol Steptronic Euro 5 (143 ps)6 previous owners,Wicklow
BMW,BMW 4 Series Gran Coupe (420i),04/09/2024,"€22,546.00",2018,"23,945",Hatchback,Automatic,Petrol,Blue BMW 4 Series Gran Coupe2.0 420i GPF M Sport Hatchback 5dr Petrol Auto Euro 6 (s/s) (184 ps)2 previous owners,Tipperary
BMW,BMW X5 (M Sport),04/09/2024,"€14,291.00",2013,"113,233",S.U.V.,Automatic,Diesel,BMW X53.0 30d M Sport Auto xDrive Euro 5 5dr4 previous owners,Meath
BMW,BMW 1 Series (SE),04/09/2024,"€5,459.00",2013,"137,153",Hatchback,Manual,Diesel,Black BMW 1 Series2.0 118d SE Euro 5 (s/s) 5dr4 previous owners,Meath
BMW,BMW 3 Series (330d),05/09/2024,"€ 8,308",2009,"67,493",Convertible,Automatic,Diesel,"Black BMW 3 Series3.0 330d M Sport Highline Convertible 2dr Diesel Automatic (170 g/km, 245 bhp)1 previous owner",Limerick
BMW,BMW 3 Series (320i),08/09/2024,"€3,105.00",2008,99293,Coupe,Manual,Petrol,BMW 3 Series2.0 320i SE Euro 4 2dr4 previous owners,Galway
BMW,BMW 4 Series (420i),2024-09-11,"€45,416.00",2022,"3,362",Convertible,Automatic,Petrol,Red BMW 4 Series420i M Sport Convertible 2.0 2dr1 previous owner,Limerick
BMW,BMW 4 Series (SE),11/09/2024,"€13,133.00",2015,"56,418 miles",Convertible,Manual,Diesel,Silver BMW 4 Series2.0 420d SE Euro 6 (s/s) 2dr,Waterford
BMW,BMW X3 (30e),11/09/2024,"€51,099.00",2021,"7,349",SUV,Automatic,Petrol Plug-In Hybrid,Black BMW X3 SeriesX3 xDrive30e M Sport 2.0 5dr2 previous owners,Cork
BMW,BMW X1 (SE),12/09/2024,"€ 11,877",2014,"46,656",SUV,Auto,Diesel,Grey BMW X12.0 XDRIVE20D SE 5d 181 BHP + OVER 1200 5* REVIEWS,Clare
BMW,BMW M4 (Competition M),2024-09-13,"€ 85,120",2021,"4,335",Convertible,Automatic,Petrol,Red BMW M4 SeriesM4 Competition M xDrive Convertible 3.0 2dr1 previous owner,Galway
BMW,BMW 3 Series (320i),13/09/2024,"€8,305.00",2011,"79,203",Coupe,Automatic,Petrol,Silver BMW 3 Series2.0 320i M Sport Steptronic Euro 5 2dr,Limerick
BMW,BMW X1 (SE),15/09/2024,"€8,968.00",2012,"87,741",SUV,Automatic,Diesel,Black BMW X12.0d XDRIVE20D SE Auto Great Spec Just Serviced3 previous owners,Kerry
BMW,BMW 5 Series (M Sport),17/09/2024,"€15,347.00",2015,"72,802 miles",Estate,Automatic,Diesel,Red BMW 5 Series2.0 520d M Sport Touring Auto Euro 6 (s/s) 5dr,Wexford
BMW,BMW 1 Series (118i),17/09/2024,"€15,450.00",2016,"10,205",Hatchback,Automatic,Petrol,Black BMW 1 Series118i Sport 5-Door 1.5 5dr1 previous owner,Clare
BMW,BMW 4 Series Gran Coupe (420d),17/09/2024,"€17,822.00",2018,"54,099",Hatchback,Automatic,Diesel,Navy BMW 420D2.0 xDrive SE Gran Coupe 5dr,Dublin
BMW,BMW 4 Series Gran Coupe (420d),2024-09-18,"€16,289.00",2015,"49,419",Hatchback,Automatic,Diesel,Black BMW 4 SERIES2.0 420D XDRIVE M SPORT GRAN COUPE 4d 188 BHP,Kildare
BMW,BMW 3 Series (320i),18/09/2024,"€26,226.00",2019,"35,642",Saloon,Automatic,Petrol,"Black BMW 3 SERIES2.0 320I M SPORT 4d 181 BHP SAT NAV, BLUETOOTH AUDIO",Galway
BMW,BMW X1 (xLine),19/09/2024,"€22,452.00",2019,31087,SUV,Manual,Petrol,Black BMW X1sDrive 18i xLine 5dr 1.5,Meath
BMW,BMW i3 (S),19/09/2024,"€30,883.00",2020,"10,458",Hatchback,Automatic,Electric,Grey BMW i342.2kWh S Auto 5dr3 previous owners,Kerry
BMW,BMW 4 Series (Sport),20/09/2024,"€19,877.00",2018,48104,Convertible,Automatic,Diesel,Blue BMW 4 SERIES2.0 420D SPORT 2dr AUTO 188 BHP2 previous owners,Dublin
BMW,BMW X6 M (i V8),20/09/2024,"€120,241.00",2022,6086,SUV,Automatic,Petrol,BMW X6 MX6 M Competition 4.4 5dr1 previous owner,Cork
BMW,BMW 4 Series (Luxury),2024-09-21,"€ 10,327",2014,"100,011 miles",Convertible,Manual,Diesel,Silver BMW 4 Series2.0 420d Luxury Euro 6 (s/s) 2dr1 previous owner,Donegal
BMW,BMW 6 Series Gran Turismo (630d),21/09/2024,"€26,910.00",2018,"42,126",Hatchback,Automatic,Diesel,Silver BMW 6 Series Gran Turismo3.0 630d M Sport GT Auto Euro 6 (s/s) 5dr2 previous owners,Cork
BMW,BMW 5 Series (SE),2024-09-22,"€7,717.00",2013,"152,238",Estate,Automatic,Diesel,Silver BMW 5 Series2.0 520d SE Touring Auto Euro 5 (s/s) 5dr3 previous owners,Galway
BMW,BMW 1 Series (116i),23/09/2024,"€4,440.00",2011,"107,180",Hatchback,Manual,Petrol,Red BMW 1 Series2.0 116i Performance Edition 5dr,Meath
BMW,BMW 1 Series (Shadow Edition),24/09/2024,"€24,695.00",2019,"36,311",Hatchback,Automatic,Petrol,Silver BMW 1 Series3.0 M140i Shadow Edition Auto Euro 6 (s/s) 5dr5 previous owners,Kildare
BMW,BMW 1 Series (M Sport),28/09/2024,"€5,889.00",2011,"130,194",Coupe,Manual,Diesel,BMW 1 SERIES2.0 118D M SPORT 2d 141 BHP 12 MONTHS MOT! READY TO GO!,Cork
BMW,BMW Z4 (35i),28/09/2024,"€11,376.00",2009,"99,478",Convertible,Manual,Petrol,Blue BMW Z43.0 35i sDrive Euro 5 2dr,Wicklow
BMW,BMW 1 Series (Sport),29/09/2024,"€7,615.00",2014,"91,404",Hatchback,Manual,Petrol,Navy BMW 1 Series1.6 116i Sport Euro 6 (s/s) 5dr,Limerick
BMW,BMW 1 Series (118d),01/10/2024,"€10,931.00",2013,"34,331",Hatchback,Automatic,Diesel,Black BMW 1 Series2.0 118d Sport (s/s) 3dr2 previous owners,Wexford
BMW,BMW 1 Series (114d),01/10/2024,"€7,069.00",2013,"82,193",Hatchback,Manual,Diesel,Silver BMW 1 Series1.6 114d Sport Euro 5 (s/s) 3dr,Dublin
BMW,BMW 3 Series (ED Plus),02/10/2024,"€14,714.00",2017,"55,829",Saloon,Automatic,Diesel,Red BMW 3 Series2.0 320d ED Plus Auto Euro 6 (s/s) 4dr3 previous owners,Galway
BMW,BMW 4 Series Gran Coupe (M Sport),02/10/2024,"€23,473.00",2018,"39,184",Hatchback,Automatic,Diesel,BMW 4 Series Gran Coupe2.0 420d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Galway
BMW,BMW 6 Series (640d),03/10/2024,"€13,795.00",2013,"103,339",Coupe,Automatic,Diesel,Red BMW 6 Series3.0 640d M Sport 2dr,Sligo
BMW,BMW X5 (40e),04/10/2024,"€26,202.00",2016,"92,255",SUV,Automatic,Petrol Plug-In Hybrid,Silver BMW X52.0 XDRIVE40E M SPORT 5d 242 BHP,Clare
BMW,BMW 3 Series (SE),05/10/2024,"€9,911.00",2014,74260,Saloon,Manual,Petrol,Blue BMW 3 Series2.0 320i SE Euro 6 (s/s) 4dr3 previous owners,Offaly
BMW,BMW 3 Series (325i),2024-10-06,"€5,677.00",2009,"101,366",Saloon,Automatic,Petrol,BMW 3 Series3.0 325i M Sport Steptronic Euro 4 4dr6 previous owners,Dublin
BMW,BMW 1 Series (M135i),06/10/2024,"€34,777.00",2020,"10,434",Hatchback,Automatic,Petrol,Black BMW 1 SeriesM135i xDrive 5dr Step Auto [Pro Pack] 2.0,Laois
BMW,BMW M4 (Competition),07/10/2024,"€34,163.00",2019,"13,302",Coupe,Manual,Petrol,Black BMW M43.0 BiTurbo GPF Competition Coupe 2dr Petrol Manual Euro 6 (s/s) (450 ps)1 previous owner,Tipperary
BMW,BMW 4 Series (M Sport),2024-10-09,"€17,293.00",2015,"75,123",Coupe,Automatic,Diesel,Blue BMW 4 SERIES3.0 430D XDRIVE M SPORT 2dr 255 BHP,Meath
BMW,BMW X1 (M Sport),09/10/2024,"€16,601.00",2016,"76,470 miles",SUV,Automatic,Diesel,Silver BMW X12.0 20d M Sport Auto xDrive Euro 6 (s/s) 5dr,Cork
BMW,BMW 1 Series (116d),10/10/2024,"€21,612.00",2019,"15,691 miles",Hatchback,Automatic,Diesel,Grey BMW 1 Series116d SE 5dr Step Auto Satellite Navigation 1.5,Limerick
BMW,BMW 3 Series (M Sport),2024-10-10,"€8,628.00",2012,"164,143",Saloon,Automatic,Diesel,BMW 3 Series2.0 320d M Sport (s/s) 4dr,Dublin
BMW,BMW X6 (40d),11/10/2024,"€60,458.00",2021,"7,922",SUV,Automatic,Diesel Hybrid,Black BMW X6 SeriesX6 xDrive40d M Sport 3.0 5dr1 previous owner,Dublin
BMW,BMW IX (40),11/10/2024,"€78,694.00",2022,"6,891",SUV,Automatic,Electric,Red BMW I SeriesiX xDrive40 M Sport 5dr1 previous owner,Kildare
BMW,BMW M4 (BiTurbo),2024-10-11,"€40,294.00",2020,"3,597",Convertible,Automatic,Petrol,Blue BMW M43.0 BiTurbo Competition DCT (s/s) 2dr1 previous owner,Tipperary
BMW,BMW X1 (18d),12/10/2024,"€10,354.00",2014,"95,311",SUV,Automatic,Diesel,Navy BMW X12.0 18d xLine Auto xDrive Euro 5 (s/s) 5dr,Offaly
BMW,BMW 3 Series (320i),14/10/2024,"€11,470.00",2012,"77,183",Saloon,Manual,Petrol,Blue BMW 3 Series2.0 320i M Sport xDrive Euro 5 (s/s) 4dr2 previous owners,Monaghan
BMW,BMW 3 Series (320d),14/10/2024,"€10,729.00",2014,"86,938",Saloon,Automatic,Diesel,Black BMW 3 Series2.0 320d M Sport Auto Euro 5 (s/s) 4dr4 previous owners,Kildare
BMW,BMW 4 Series Gran Coupe (M Sport),2024-10-16,"€22,440.00",2016,"18,120",Hatchback,Automatic,Diesel,Grey BMW 4 SERIES420D XDRIVE M SPORT GRAN COUPE 2.0 5dr,Westmeath
BMW,BMW 4 Series (435d),2024-10-17,"€29,973.00",2019,"14,171",Convertible,Automatic,Diesel,Navy BMW 4 Series3.0 435d M Sport Auto xDrive Euro 6 (s/s) 2dr1 previous owner,Dublin
BMW,BMW X1 (20i),17/10/2024,"€38,199.00",2022,"1,601 miles",SUV,Automatic,Petrol,BMW X1 SeriesX1 sDrive20i M Sport 2.0 5dr2 previous owners,Wicklow
BMW,BMW 3 Series (M Sport),19/10/2024,"€ 7,135",2009,"78,154",Convertible,Automatic,Petrol,Red BMW 3 Series3.0 325i M Sport 2dr,Cork
BMW,BMW 7 Series (M Sport),19/10/2024,"€ 29,125",2015,"33,977",Saloon,Automatic,Diesel,Red BMW 7 Series3.0 730Ld M Sport Auto Euro 6 (s/s) 4dr3 previous owners,Dublin
BMW,BMW X5 (M Sport),19/10/2024,"€29,442.00",2015,"49,222",SUV,Automatic,Diesel,Navy BMW X5XDRIVE30D M SPORT 3.0 5dr,Louth
BMW,BMW X3 (M Sport),2024-10-19,"€11,349.00",2013,"89,445 miles",SUV,Automatic,Diesel,BMW X33.0 30d M Sport SUV 5dr Diesel Auto xDrive Euro 5 (s/s) (258 ps)4 previous owners,Clare
BMW,BMW X3 (M Sport),21/10/2024,"€15,396.00",2011,"47,259",SUV,Automatic,Diesel,BMW X33.0 30d M Sport Steptronic xDrive Euro 5 (s/s) 5dr1 previous owner,Dublin
BMW,BMW 5 Series (SE),2024-10-21,"€9,091.00",2011,"106,072",Estate,Automatic,Diesel,Red BMW 5 Series2.0 525d SE Touring Steptronic (s/s) 5dr3 previous owners,Waterford
BMW,BMW Z4 (20i),22/10/2024,"€13,757.00",2012,"40,423",Convertible,Manual,Petrol,Silver BMW Z42.0 20i M Sport sDrive Euro 5 (s/s) 2dr,Cork
BMW,BMW 5 Series (MHT),2024-10-22,"€ 39,240",2021,11660,Saloon,Automatic,Diesel Hybrid,BMW 5 Series520d M Sport Saloon 2.0 4dr1 previous owner,Galway
BMW,BMW X1 (20d),25/10/2024,"€20,083.00",2017,"20,356",SUV,Automatic,Diesel,Silver BMW X1 XDRIVE20D SPORT AUTOPLEASE ENTER FULL DE 2.0 5dr,Dublin
BMW,BMW 4 Series (M Sport),2024-10-25,"€19,657.00",2015,"62,436",Coupe,Automatic,Diesel,Blue BMW 4 Series3.0 430d M Sport Auto Euro 6 (s/s) 2dr3 previous owners,Clare
BMW,BMW 1 Series (M Sport),26/10/2024,"€ 10,141",2014,"67,508",Hatchback,Manual,Diesel,Red BMW 1 Series2.0 116d M Sport Euro 5 (s/s) 5dr2 previous owners,Kildare
BMW,BMW 4 Series (M440d),29/10/2024,"€55,456.00",2022,"1,580",Convertible,Automatic,Diesel Hybrid,Blue BMW 4 SeriesM440d xDrive Convertible 3.0 2dr1 previous owner,Dublin
BMW,BMW 3 Series (M Sport Shadow Edition),29/10/2024,"€22,031.00",2018,"38,204",Saloon,Automatic,Diesel,Red BMW 3 Series320d xDrive M Sport Shadow Edition 4dr Step Auto Leather Seats 2.0,Carlow
BMW,BMW 1 Series (116d),30/10/2024,"€15,155.00",2018,"50,323",Hatchback,Manual,Diesel,Navy BMW 1 SERIES116D M SPORT SHADOW EDITION FIVE DOOR 115 BHP SAT NAV + LEATHER SIX MONTH WARRANTY SEPT 2023 MOT 1.5 5dr2 previous owners,Dublin
BMW,BMW 2 Series (Sport),2024-10-31,"€15,764.00",2017,"46,657",Convertible,Manual,Petrol,BMW 2 Series218i Sport Convertible 1.5 2dr3 previous owners,Cork
BMW,BMW 5 Series (525d),01/11/2024,"€6,195.00",2011,"124,373",Estate,Automatic,Diesel,Blue BMW 5 Series3.0 525d SE Touring Steptronic 5dr4 previous owners,Cork
BMW,BMW X5 (M Sport),03/11/2024,"€21,959.00",2014,"89,462",SUV,Automatic,Diesel,Grey BMW X53.0 40d M Sport Auto xDrive (s/s) 5dr4 previous owners,Wexford
BMW,BMW 4 Series (420d),03/11/2024,"€27,195.00",2020,"20,667",Convertible,Automatic,Diesel,Red BMW 4 Series2.0 420d M Sport Auto Euro 6 (s/s) 2dr2 previous owners,Offaly
BMW,BMW X5 (M Sport),03/11/2024,"€18,772.00",2013,"56,872",S.U.V.,Automatic,Diesel,Red BMW X53.0 30d M Sport Auto xDrive Euro 5 5dr3 previous owners,Dublin
BMW,BMW 4 Series (M440i),06/11/2024,"€ 61,370",2022,"7,314",Convertible,Auto,Petrol Hybrid,BMW 4 SeriesM440i xDrive Convertible 3.0 2dr1 previous owner,Monaghan
BMW,BMW X1 (20d),07/11/2024,"€5,462.00",2009,"109,489 miles",SUV,Manual,Diesel,Navy BMW X12.0 20d SE xDrive Euro 5 5dr,Wexford
BMW,BMW 3 Series (330e),07/11/2024,"€18,737.00",2018,"64,098",Saloon,Automatic,Petrol Plug-In Hybrid,Red BMW 3 Series2.0 330e 7.6kWh M Sport Auto Euro 6 (s/s) 4dr1 previous owner,Kerry
BMW,BMW 3 Series (SE),08/11/2024,"€10,280.00",2009,"42,053",Estate,Auto,Diesel,Black BMW 3 Series2.0 320d SE Touring 5dr1 previous owner,Donegal
BMW,BMW 4 Series (M Sport),09/11/2024,"€13,282.00",2015,"74,683",Coupe,Automatic,Diesel,Black BMW 4 Series2.0 420d M Sport Auto (s/s) 2dr3 previous owners,Cork
BMW,BMW 5 Series (SE),09/11/2024,"€14,814.00",2014,"38,640",Estate,Automatic,Diesel,Grey BMW 5 Series520d SE 5dr Step Auto 2.03 previous owners,Leitrim
BMW,BMW 4 Series (M Sport),10/11/2024,"€16,732.00",2015,70021,Coupe,Automatic,Diesel,Red BMW 4 Series3.0 430d M Sport Auto Euro 6 (s/s) 2dr2 previous owners,Cork
BMW,BMW X5 (50i V8),11/11/2024,"€34,253.00",2014,"28,492",SUV,Automatic,Petrol,"Blue BMW X54.4 XDRIVE50I SE 7 SEAT 5d 443 BHP OVER \xa315,000 OF OPTIONS! LOW MILAGE",Wicklow
BMW,BMW 4 Series (M Sport),13/11/2024,"€20,477.00",2016,"52,535",Convertible,Automatic,Diesel,Black BMW 4 Series420d M Sport Convertible 2.0 2dr1 previous owner,Dublin
BMW,BMW 3 Series (320d ED),13/11/2024,"€7,124.00",2013,"127,509",Saloon,Automatic,Diesel,Grey BMW 3 Series2.0 320d ED EfficientDynamics Auto Euro 5 (s/s) 4dr6 previous owners,Dublin
BMW,BMW 3 Series (M340d),13/11/2024,"€42,867.00",2021,"19,930",Estate,Automatic,Diesel Hybrid,Navy BMW 3 SeriesM340d xDrive Touring 3.0 5dr1 previous owner,Cork
BMW,BMW 1 Series (118d),2024-11-13,"€7,107.00",2013,"137,931 miles",Hatchback,Automatic,Diesel,Blue BMW 1 Series2.0 118d Urban Auto Euro 5 (s/s) 5dr3 previous owners,Wexford
BMW,BMW 1 Series (SE),14/11/2024,"€13,618.00",2017,"31,798",Hatchback,Automatic,Diesel,Black BMW 1 SERIES116d SE 5dr [Nav] Step Auto 1.53 previous owners,Carlow
BMW,BMW 4 Series Gran Coupe (420d),15/11/2024,"€ 13,202",2017,"97,480 miles",Hatchback,Automatic,Diesel,Black BMW 4 Series Gran Coupe420d SE Hatchback 2.0 Automatic Diesel 5dr2 previous owners,Dublin
BMW,BMW 1 Series (SE),15/11/2024,"€12,216.00",2016,"56,316",Hatchback,Manual,Petrol,Blue BMW 1 Series1.5L SE 118i 5dr,Kildare
BMW,BMW M4 (BiTurbo),15/11/2024,"€28,570.00",2016,"69,713 miles",Coupe,Automatic,Petrol,Black BMW M43.0 BiTurbo DCT Euro 6 (s/s) 2dr2 previous owners,Donegal
BMW,BMW 1 Series (123d),16/11/2024,"€5,228.00",2008,"154,386 miles",Coupe,Manual,Diesel,BMW 1 Series2.0 123d SE 2dr,Louth
BMW,BMW 3 Series (M340i),17/11/2024,"€47,469.00",2020,"11,664",Estate,Automatic,Petrol,Black BMW 3 SeriesM340i xDrive Touring 3.0 5dr2 previous owners,Donegal
BMW,BMW 2 Series (M Sport),18/11/2024,"€14,621.00",2016,"29,096",Coupe,Automatic,Petrol,Silver BMW 2 Series1.5 218i M Sport Auto (s/s) 2dr3 previous owners,Cork
BMW,BMW 3 Series (330d),18/11/2024,"€16,120.00",2014,"31,758",Saloon,Automatic,Diesel,Grey BMW 3 Series330d 3.0d XDRIVE LUXURY Auto One Owner FBMWSH1 previous owner,Dublin
BMW,BMW 3 Series (335i),18/11/2024,"€9,441.00",2009,"96,215",Coupe,Automatic,Petrol,Black BMW 3 Series3.0 335i M Sport Steptronic Euro 4 2dr5 previous owners,Dublin
BMW,BMW X3 (M Sport),19/11/2024,"€30,455.00",2019,"39,841",SUV,Automatic,Diesel,Black BMW X3 SeriesX3 xDrive20d M Sport 2.0 5dr1 previous owner,Tipperary
BMW,BMW 4 Series Gran Coupe (420i),2024-11-19,"€ 27,214",2021,"14,844",Hatchback,Manual,Petrol,Blue BMW 4 Series Gran Coupe420i M Sport Gran Coupe 2.0 5dr1 previous owner,Cork
BMW,BMW 1 Series (116i),20/11/2024,"€7,938.00",2015,"89,442 miles",Hatchback,Manual,Petrol,Red BMW 1 Series1.6 116i Sport Euro 6 (s/s) 3dr2 previous owners,Kildare
BMW,BMW X5 (40i),21/11/2024,"€56,126.00",2020,"6,249",SUV,Automatic,Petrol,Red BMW X5 SeriesX5 xDrive40i M Sport 3.0 5dr2 previous owners,Cavan
BMW,BMW 5 Series (MHT),23/11/2024,"€36,412.00",2020,"19,846",Saloon,Automatic,Diesel Hybrid,Silver BMW 5 Series2.0 520d MHT M Sport Auto Euro 6 (s/s) 4dr2 previous owners,Laois
BMW,BMW 5 Series (525d),23/11/2024,"€10,312.00",2015,"90,463",Saloon,Manual,Diesel,Blue BMW 5 Series2.0 525d SE Euro 6 (s/s) 4dr1 previous owner,Dublin
BMW,BMW 5 Series (518d),24/11/2024,"€12,117.00",2013,"45,074",Saloon,Automatic,Diesel,BMW 5 Series2.0 518d SE Auto Euro 6 (s/s) 4dr2 previous owners,Louth
BMW,BMW 1 Series (Sport),2024-11-26,"€ 7,637",2013,"73,263",Hatchback,Manual,Petrol,BMW 1 SERIES114I SPORT 3DR 1.63 previous owners,Clare
